"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2006&tab=overview&start=200101&end=201710&ctype=linechart&ltype=pin&maptype=0&rse=0&pin="
"Mon Nov 25 2019 16:27:35 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types","Primary Technology"
"Squa Pan Hydro Station",1516,"ME","IPP Non-CHP","--","--","--"
"St Albans",3726,"VT","Electric Utility","--","--","--"
"St Bonifacius",6824,"MN","Electric Utility","--","--","--"
"St Clair",1743,"MI","Electric Utility","--","--","--"
"St Cloud",685,"FL","Electric Utility","--","--","--"
"St Croix Falls",4011,"WI","Electric Utility","--","--","--"
"St Francis",1321,"KS","Electric Utility","--","--","--"
"St Francis Energy Facility",7604,"MO","Electric Utility","--","--","--"
"St Francisville Mill",10697,"LA","Industrial CHP","--","--","--"
"St George Red Rock",7080,"UT","Electric Utility","--","--","--"
"St James",1929,"MN","Electric Utility","--","--","--"
"St John",1322,"KS","Electric Utility","--","--","--"
"St Johns River Power Park",207,"FL","Electric Utility","--","--","--"
"St Louis",1852,"MI","Electric Utility","--","--","--"
"St Lucie",6045,"FL","Electric Utility","--","--","--"
"St Marys",2942,"OH","Electric Utility","--","--","--"
"St Marys IC",6338,"AK","Electric Utility","--","--","--"
"St Nicholas Cogen Project",54634,"PA","IPP CHP","--","--","--"
"St Stephen",6789,"SC","Electric Utility","--","--","--"
"St Vincents Medical Center",54535,"FL","Commercial CHP","--","--","--"
"St. Charles Power Plant",56100,"MN","Electric Utility","--","--","--"
"Stafford",1325,"KS","Electric Utility","--","--","--"
"Stahl Wind Energy",56409,"MN","IPP Non-CHP","--","--","--"
"Stairs",3659,"UT","Electric Utility","--","--","--"
"Stallings",895,"IL","IPP Non-CHP","--","--","--"
"Stampede",7066,"CA","Electric Utility","--","--","--"
"Stanberry",8110,"MO","Electric Utility","--","--","--"
"Standby Generation Plant",50310,"FL","Commercial Non-CHP","--","--","--"
"Stanislaus",285,"CA","Electric Utility","--","--","--"
"Stanton",2824,"ND","Electric Utility","--","--","--"
"Stanton Energy Center",564,"FL","Electric Utility","--","--","--"
"Stark",2613,"NY","IPP Non-CHP","--","--","--"
"Starrett City Cogen Facility",50743,"NY","Commercial CHP","--","--","--"
"State Center",1187,"IA","Electric Utility","--","--","--"
"State Farm",7556,"IL","Electric Utility","--","--","--"
"State Farm Insur Support Center Central",55390,"TX","Commercial Non-CHP","--","--","--"
"State Farm Support Center East",55274,"GA","Commercial Non-CHP","--","--","--"
"State Line Combined Cycle",7296,"MO","Electric Utility","--","--","--"
"State Line Energy",981,"IN","IPP Non-CHP","--","--","--"
"State St Generating",7970,"MI","Electric Utility","--","--","--"
"State-Fuel Level Increment",99999,"--","--","--","--","--"
"Statesville, Highway 64",56062,"NC","Electric Utility","--","--","--"
"Station H",2135,"MO","Electric Utility","--","--","--"
"Station I",2136,"MO","Electric Utility","--","--","--"
"Steamboat 1",50763,"NV","IPP Non-CHP","--","--","--"
"Steamboat 1A Power Plant",52138,"NV","IPP Non-CHP","--","--","--"
"Steamboat Hills LP",50654,"NV","IPP Non-CHP","--","--","--"
"Steamboat II",54665,"NV","IPP Non-CHP","--","--","--"
"Steamboat III",54666,"NV","IPP Non-CHP","--","--","--"
"Sterling",1326,"KS","Electric Utility","--","--","--"
"Sterling Avenue",860,"IL","Electric Utility","--","--","--"
"Sterling Power Plant",50744,"NY","IPP CHP","--","--","--"
"Sterlington",1404,"LA","Electric Utility","--","--","--"
"Stevens Creek",736,"GA","Electric Utility","--","--","--"
"Stevens Mills Dam",10109,"NH","IPP Non-CHP","--","--","--"
"Stevens Point",3973,"WI","Electric Utility","--","--","--"
"Stevens Point Mill",55861,"WI","Industrial CHP","--","--","--"
"Stevenson",553,"CT","IPP Non-CHP","--","--","--"
"Stewart Mountain",150,"AZ","Electric Utility","--","--","--"
"Stewarts Bridge",2614,"NY","IPP Non-CHP","--","--","--"
"Stiles",4147,"WI","Electric Utility","--","--","--"
"Stillwater Facility",50765,"NV","IPP Non-CHP","--","--","--"
"Stillwater Hydro Electric Project",54395,"NY","IPP Non-CHP","--","--","--"
"Stillwater Hydro Station",1478,"ME","IPP Non-CHP","--","--","--"
"Stillwater Reservoir Hydro",50513,"NY","IPP Non-CHP","--","--","--"
"Stillwater Water Treatment Plant",55987,"OK","Electric Utility","--","--","--"
"Stingray Facility",54531,"LA","Industrial Non-CHP","--","--","--"
"Stock Island",6584,"FL","Electric Utility","--","--","--"
"Stockton",1327,"KS","Electric Utility","--","--","--"
"Stockton Biomass",54238,"CA","IPP CHP","--","--","--"
"Stockton Cogen",10640,"CA","IPP CHP","--","--","--"
"Stockton Hydro",2124,"MO","Electric Utility","--","--","--"
"Stone Container Missoula Mill",50814,"MT","Industrial CHP","--","--","--"
"Stone Container Ontonagon Mill",50812,"MI","Industrial CHP","--","--","--"
"Stone Creek",7508,"OR","Electric Utility","--","--","--"
"Stony Brook",6081,"MA","Electric Utility","--","--","--"
"Stony Brook Cogen Plant",54149,"NY","IPP CHP","--","--","--"
"Stony Gorge",7151,"CA","Electric Utility","--","--","--"
"Storm Lake 1",54793,"IA","IPP Non-CHP","--","--","--"
"Storm Lake II",55287,"IA","IPP Non-CHP","--","--","--"
"Story City",1188,"IA","Electric Utility","--","--","--"
"Stowe Power Production Plant",50578,"PA","IPP Non-CHP","--","--","--"
"Straits",1718,"MI","Electric Utility","--","--","--"
"Strawberry Creek",6393,"WY","Electric Utility","--","--","--"
"Streator Energy Partners LLC",55760,"IL","IPP Non-CHP","--","--","--"
"Streeter Station",1131,"IA","Electric Utility","--","--","--"
"Strontia Springs Hydro Plant",10081,"CO","IPP Non-CHP","--","--","--"
"Stryker",2881,"OH","IPP Non-CHP","--","--","--"
"Stryker Creek",3504,"TX","IPP Non-CHP","--","--","--"
"Stuart (IA)",1190,"IA","Electric Utility","--","--","--"
"Stuart (NE)",2305,"NE","Electric Utility","--","--","--"
"Sturgeon",2486,"NY","Electric Utility","--","--","--"
"Sturgis City Diesel Plant",1855,"MI","Electric Utility","--","--","--"
"Sub 2 Generating Station",56126,"MO","Electric Utility","--","--","--"
"Sub 3 Generating Station",56128,"MO","Electric Utility","--","--","--"
"Suffolk Energy Partners LP",54781,"VA","IPP Non-CHP","--","--","--"
"Sugar Creek Power",55364,"IN","IPP Non-CHP","--","--","--"
"Sugar Island",2616,"NY","IPP Non-CHP","--","--","--"
"Sugarloaf Hydro Plant",50435,"CO","IPP Non-CHP","--","--","--"
"Sullivan",3053,"OR","Electric Utility","--","--","--"
"Sullivan (IL)",969,"IL","Electric Utility","--","--","--"
"Sumas Power Plant",54476,"WA","IPP CHP","--","--","--"
"Summit Lake",1206,"IA","Electric Utility","--","--","--"
"Sumner",1191,"IA","Electric Utility","--","--","--"
"Sumpter",7972,"MI","IPP Non-CHP","--","--","--"
"Sumpter Energy Associates",54536,"MI","IPP Non-CHP","--","--","--"
"Sun Peak Generating Station",54854,"NV","IPP Non-CHP","--","--","--"
"Sun River LLC",55562,"MN","IPP Non-CHP","--","--","--"
"Sun Trust Plaza",54845,"GA","Commercial Non-CHP","--","--","--"
"Sunbury Generation LP",3152,"PA","IPP Non-CHP","--","--","--"
"Sundance",55522,"AZ","Electric Utility","--","--","--"
"Sunnyside Cogen Associates",50951,"UT","IPP Non-CHP","--","--","--"
"Sunnyside Cogen Partners",52201,"CA","IPP CHP","--","--","--"
"Sunoco Eagle Point Refinery",55113,"NJ","Industrial CHP","--","--","--"
"Sunray 2",10437,"CA","IPP Non-CHP","--","--","--"
"Sunray 3",10438,"CA","IPP Non-CHP","--","--","--"
"Sunrise",2326,"NV","Electric Utility","--","--","--"
"Sunrise Power LLC",55182,"CA","IPP Non-CHP","--","--","--"
"Sunset Breeze LLC",56586,"MN","IPP Non-CHP","--","--","--"
"Superior",1744,"MI","Electric Utility","--","--","--"
"Superior Falls",1757,"MI","Electric Utility","--","--","--"
"Surry",3806,"VA","Electric Utility","--","--","--"
"Sutherland",1077,"IA","Electric Utility","--","--","--"
"Sutherland IC",2306,"NE","Electric Utility","--","--","--"
"Sutter Energy Center",55112,"CA","IPP Non-CHP","--","--","--"
"Suwannee River",638,"FL","Electric Utility","--","--","--"
"Suwannee River Chemical Complex",50473,"FL","Industrial CHP","--","--","--"
"Swan Falls",819,"ID","Electric Utility","--","--","--"
"Swan Lake",70,"AK","Electric Utility","--","--","--"
"Swanmill Windfarm I",54650,"CA","IPP Non-CHP","--","--","--"
"Sweatt",2048,"MS","Electric Utility","--","--","--"
"Sweeny Cogen Facility",55015,"TX","IPP CHP","--","--","--"
"Sweetwater Wind 1 LLC",56211,"TX","IPP Non-CHP","--","--","--"
"Sweetwater Wind 2 LLC",56212,"TX","IPP Non-CHP","--","--","--"
"Sweetwater Wind 3 LLC",56311,"TX","IPP Non-CHP","--","--","--"
"Swift 1",3850,"WA","Electric Utility","--","--","--"
"Swift Creek Chemical Complex",50474,"FL","Industrial CHP","--","--","--"
"Swinging Bridge 2",2634,"NY","IPP Non-CHP","--","--","--"
"Sycamore (IA)",8029,"IA","Electric Utility","--","--","--"
"Sycamore (WI)",3993,"WI","Electric Utility","--","--","--"
"Sycamore Cogeneration",50134,"CA","IPP CHP","--","--","--"
"Sycamore Energy 1",10387,"CA","IPP Non-CHP","--","--","--"
"Syl Laskin",1891,"MN","Electric Utility","--","--","--"
"Sylvan",1900,"MN","Electric Utility","--","--","--"
"Sylvarena",7989,"MS","Electric Utility","--","--","--"
"Syracuse # 2",2256,"NE","Electric Utility","--","--","--"
"Syracuse Energy",50651,"NY","IPP CHP","--","--","--"
"T B Simon Power Plant",10328,"MI","Commercial CHP","--","--","--"
"T H Wharton",3469,"TX","IPP Non-CHP","--","--","--"
"T J Labbe Electric Generating",56108,"LA","Electric Utility","--","--","--"
"TES Filer City Station",50835,"MI","IPP CHP","--","--","--"
"TG Windfarm LLC",56199,"MN","IPP Non-CHP","--","--","--"
"THUMS",56051,"CA","Industrial Non-CHP","--","--","--"
"TMC LLC",10347,"FL","IPP Non-CHP","--","--","--"
"TP 4",3586,"TX","Electric Utility","--","--","--"
"TPC Windfarms LLC",54647,"CA","IPP Non-CHP","--","--","--"
"TVA Southaven Combined Cycle",55269,"MS","IPP Non-CHP","--","--","--"
"TXI Riverside Cement Power House",50557,"CA","Industrial CHP","--","--","--"
"TXU Sweetwater Generating Plant",50615,"TX","IPP CHP","--","--","--"
"Table Rock",2166,"MO","Electric Utility","--","--","--"
"Tacoma",6206,"CO","Electric Utility","--","--","--"
"Taconite Harbor Energy Center",10075,"MN","IPP Non-CHP","--","--","--"
"Taft 26C Cogen",52085,"CA","Industrial CHP","--","--","--"
"Taft Cogeneration Facility",55089,"LA","Industrial CHP","--","--","--"
"Taftville",554,"CT","IPP Non-CHP","--","--","--"
"Tait Electric Generating Station",55248,"OH","IPP Non-CHP","--","--","--"
"Tajiguas Plant",55603,"CA","IPP Non-CHP","--","--","--"
"Talbot County Energy",7916,"GA","Electric Utility","--","--","--"
"Talcville",7583,"NY","IPP Non-CHP","--","--","--"
"TalenEnergy Martin Creek LLC Allentown",3139,"PA","IPP Non-CHP","--","--","--"
"TalenEnergy Martins Creek",3148,"PA","IPP Non-CHP","--","--","--"
"TalenEnergy Martins Creek LLC Fishbach",3142,"PA","IPP Non-CHP","--","--","--"
"TalenEnergy Martins Creek LLC Harrisburg",3143,"PA","IPP Non-CHP","--","--","--"
"TalenEnergy Martins Creek LLC Harwood",3144,"PA","IPP Non-CHP","--","--","--"
"TalenEnergy Martins Creek LLC Jenkins",3146,"PA","IPP Non-CHP","--","--","--"
"TalenEnergy Martins Creek LLC Lock Haven",3147,"PA","IPP Non-CHP","--","--","--"
"TalenEnergy Martins Creek LLC West Shore",3154,"PA","IPP Non-CHP","--","--","--"
"TalenEnergy Martins Creek LLC Williamsport",3155,"PA","IPP Non-CHP","--","--","--"
"TalenEnergy Montour",3149,"PA","IPP Non-CHP","--","--","--"
"TalenEnergy Susquehanna",6103,"PA","IPP Non-CHP","--","--","--"
"Tallulah Falls",723,"GA","Electric Utility","--","--","--"
"Tamarack Energy Partnership",50099,"ID","IPP CHP","--","--","--"
"Tangier",6390,"VA","Electric Utility","--","--","--"
"Tanners Creek",988,"IN","Electric Utility","--","--","--"
"Tannery Island Power",50416,"NY","IPP Non-CHP","--","--","--"
"Tasley",3785,"VA","IPP Non-CHP","--","--","--"
"Tate & Lyle Decatur Plant Cogen",10867,"IL","Industrial CHP","--","--","--"
"Taum Sauk",2108,"MO","Electric Utility","--","--","--"
"Taylor Draw Hydroelectric Facility",54729,"CO","IPP Non-CHP","--","--","--"
"Taylor Energy Partners LP",50782,"PA","IPP Non-CHP","--","--","--"
"Taylorville",2617,"NY","IPP Non-CHP","--","--","--"
"Tazewell Gas Recovery",50721,"IL","IPP Non-CHP","--","--","--"
"Teche",1400,"LA","Electric Utility","--","--","--"
"Tecumseh",2308,"NE","Electric Utility","--","--","--"
"Tecumseh Energy Center",1252,"KS","Electric Utility","--","--","--"
"Tehachapi Wind Resource I",10191,"CA","IPP Non-CHP","--","--","--"
"Tehachapi Wind Resource II",54909,"CA","IPP Non-CHP","--","--","--"
"Telogia Power",50774,"FL","IPP Non-CHP","--","--","--"
"Temescal",479,"CA","Electric Utility","--","--","--"
"Tenaska Central Alabama Generating Stn",55440,"AL","IPP Non-CHP","--","--","--"
"Tenaska Frontier Generation Station",55062,"TX","IPP Non-CHP","--","--","--"
"Tenaska Gateway Generating Station",55132,"TX","IPP Non-CHP","--","--","--"
"Tenaska Georgia Generation Facility",55061,"GA","IPP Non-CHP","--","--","--"
"Tenaska Lindsay Hill Generating Station",55271,"AL","IPP Non-CHP","--","--","--"
"Tenaska Virginia Generating Station",55439,"VA","IPP Non-CHP","--","--","--"
"Tenet Hospital",50241,"TX","Commercial Non-CHP","--","--","--"
"Tenkiller Ferry",3004,"OK","Electric Utility","--","--","--"
"Tennessee Creek",2749,"NC","Electric Utility","--","--","--"
"Tennessee Eastman Operations",50481,"TN","Industrial CHP","--","--","--"
"Tenth Street",583,"CT","Electric Utility","--","--","--"
"Terminus Hydroelectric Project",54343,"CA","IPP Non-CHP","--","--","--"
"Terra-Gen 251 Wind LLC",52161,"CA","IPP Non-CHP","--","--","--"
"Terra-Gen Dixie Valley",52015,"NV","IPP Non-CHP","--","--","--"
"Terra-Gen VG Wind LLC",56570,"CA","IPP Non-CHP","--","--","--"
"Terror Lake Microgrid",71,"AK","Electric Utility","--","--","--"
"Terrora",724,"GA","Electric Utility","--","--","--"
"Terry Bundy Generating Station",7887,"NE","Electric Utility","--","--","--"
"Tesla",7233,"CO","Electric Utility","--","--","--"
"Tesoro Hawaii",10093,"HI","Industrial CHP","--","--","--"
"Tesoro Kenai Cogeneration Plant",52184,"AK","Industrial CHP","--","--","--"
"Tesoro Mandan Cogeneration Plant",52133,"ND","Industrial CHP","--","--","--"
"Tesoro SLC Cogeneration Plant",56509,"UT","Industrial CHP","--","--","--"
"Tesoro Wilmington Calciner",10601,"CA","Industrial CHP","--","--","--"
"Texas City Plant Union Carbide",50153,"TX","Industrial CHP","--","--","--"
"Texas City Power Plant",52088,"TX","IPP CHP","--","--","--"
"Texas Petrochemicals",50229,"TX","Industrial CHP","--","--","--"
"The Dalles",3895,"OR","Electric Utility","--","--","--"
"The Mosaic Company, Plant City Facility",50371,"FL","Industrial CHP","--","--","--"
"Theodore Cogen Facility",7721,"AL","Electric Utility","--","--","--"
"Theresa Plant",10539,"NY","IPP Non-CHP","--","--","--"
"Thermal Energy Development Part LP",10502,"CA","IPP Non-CHP","--","--","--"
"Thermal Kem",56129,"SC","Electric Utility","--","--","--"
"Thermalito",438,"CA","Electric Utility","--","--","--"
"Thermalito Diverson Dam",7129,"CA","Electric Utility","--","--","--"
"Thermo Greeley",50709,"CO","IPP CHP","--","--","--"
"Thermo Power & Electric",50676,"CO","IPP CHP","--","--","--"
"Thetford",1719,"MI","Electric Utility","--","--","--"
"Thief River Falls",2014,"MN","Electric Utility","--","--","--"
"Thiele Kaolin Reedy Creek",54849,"GA","Industrial Non-CHP","--","--","--"
"Thiele Kaolin Sandersville",54841,"GA","Industrial Non-CHP","--","--","--"
"Thomas A Smith Energy Facility",55382,"GA","IPP Non-CHP","--","--","--"
"Thomas C Ferguson",4937,"TX","Electric Utility","--","--","--"
"Thomas Fitzhugh",201,"AR","Electric Utility","--","--","--"
"Thomas Hill",2168,"MO","Electric Utility","--","--","--"
"Thompson Falls",2195,"MT","IPP Non-CHP","--","--","--"
"Thomson",1901,"MN","Electric Utility","--","--","--"
"Thomson Reuters Campus Bldg A-D",55133,"MN","Industrial Non-CHP","--","--","--"
"Thornapple",3988,"WI","Electric Utility","--","--","--"
"Thorne Bay Plant",7414,"AK","Electric Utility","--","--","--"
"Thornridge High School",55005,"IL","Commercial Non-CHP","--","--","--"
"Thornwood High School",55004,"IL","Commercial Non-CHP","--","--","--"
"Thorpe",2750,"NC","Electric Utility","--","--","--"
"Thousand Springs",820,"ID","Electric Utility","--","--","--"
"Three Forks Water Power Project",54308,"CA","IPP Non-CHP","--","--","--"
"Three Mile Island",8011,"PA","IPP Non-CHP","--","--","--"
"Thurlow Dam",19,"AL","Electric Utility","--","--","--"
"Tiber Dam Hydroelectric Plant",56499,"MT","IPP Non-CHP","--","--","--"
"Ticona Polymers Inc",10243,"TX","Industrial CHP","--","--","--"
"Ticonderoga Mill",54099,"NY","Industrial CHP","--","--","--"
"Tiger Bay",7699,"FL","Electric Utility","--","--","--"
"Tiger Creek",287,"CA","Electric Utility","--","--","--"
"Tillery",2714,"NC","Electric Utility","--","--","--"
"Tillotson Rubber",50095,"NH","Industrial CHP","--","--","--"
"Tilton",7760,"IL","IPP Non-CHP","--","--","--"
"Timberline Trail Gas Recovery",56525,"WI","IPP Non-CHP","--","--","--"
"Tims Ford",3417,"TN","Electric Utility","--","--","--"
"Tipton",8106,"IA","Electric Utility","--","--","--"
"Titus",3115,"PA","IPP Non-CHP","--","--","--"
"Tiverton Power Plant",55048,"RI","IPP Non-CHP","--","--","--"
"Toadtown",714,"CA","Electric Utility","--","--","--"
"Toca Plant",54705,"LA","Industrial Non-CHP","--","--","--"
"Tofteland Windfarm LLC",56202,"MN","IPP Non-CHP","--","--","--"
"Togiak",6348,"AK","Electric Utility","--","--","--"
"Tok",406,"AK","Electric Utility","--","--","--"
"Toketee Falls",3040,"OR","Electric Utility","--","--","--"
"Toledo Bend",6595,"TX","Electric Utility","--","--","--"
"Toledo Ref Power Recovery Train",50965,"OH","Industrial CHP","--","--","--"
"Tolk",6194,"TX","Electric Utility","--","--","--"
"Tolna",3116,"PA","IPP Non-CHP","--","--","--"
"Tom G Smith",673,"FL","Electric Utility","--","--","--"
"Tomahawk",4075,"WI","Electric Utility","--","--","--"
"Top of Iowa Windfarm",55804,"IA","IPP Non-CHP","--","--","--"
"Torrance Refining Company, LLC",50624,"CA","Industrial CHP","--","--","--"
"Torrington Terminal",565,"CT","IPP Non-CHP","--","--","--"
"Total Energy Facilities",10091,"CA","Commercial CHP","--","--","--"
"Towaoc",7373,"CO","Electric Utility","--","--","--"
"Tower",1873,"MI","Electric Utility","--","--","--"
"Townsend Hydro",10285,"PA","IPP Non-CHP","--","--","--"
"Toyon Power Station",54327,"CA","IPP Non-CHP","--","--","--"
"Tracy",2336,"NV","Electric Utility","--","--","--"
"Tracy Combined Cycle Power Plant",55933,"CA","IPP Non-CHP","--","--","--"
"Tradinghouse",3506,"TX","IPP Non-CHP","--","--","--"
"Traer East",56025,"IA","Electric Utility","--","--","--"
"Traer Main",1192,"IA","Electric Utility","--","--","--"
"Traer South",7920,"IA","Electric Utility","--","--","--"
"TransAlta Wyoming Wind",56093,"WY","IPP Non-CHP","--","--","--"
"Transalta Centralia Generation",3845,"WA","IPP Non-CHP","--","--","--"
"Trego",4012,"WI","Electric Utility","--","--","--"
"Trent Wind Farm LP",55968,"TX","IPP Non-CHP","--","--","--"
"Trenton Channel",1745,"MI","Electric Utility","--","--","--"
"Trenton Diesel",2163,"MO","Electric Utility","--","--","--"
"Trenton Falls",2619,"NY","IPP Non-CHP","--","--","--"
"Trenton North",698,"MO","Electric Utility","--","--","--"
"Trenton South",7935,"MO","Electric Utility","--","--","--"
"Tres Vaqueros Wind Farms LLC",50826,"CA","IPP Non-CHP","--","--","--"
"Tri Center Naniwa Energy",55494,"NV","IPP Non-CHP","--","--","--"
"Tri Cities",7998,"AZ","Electric Utility","--","--","--"
"Trigen St. Louis",56309,"MO","IPP CHP","--","--","--"
"Trimble County",6071,"KY","Electric Utility","--","--","--"
"Trimont Area Wind Farm",56296,"MN","IPP Non-CHP","--","--","--"
"Trinidad (CO)",511,"CO","Electric Utility","--","--","--"
"Trinidad (TX)",3507,"TX","IPP Non-CHP","--","--","--"
"Trinity",451,"CA","Electric Utility","--","--","--"
"Tropicana Products Bradent",50971,"FL","Industrial CHP","--","--","--"
"Troy Energy LLC",55348,"OH","IPP Non-CHP","--","--","--"
"Truman",2015,"MN","Electric Utility","--","--","--"
"Tsar Nicholas LLC",55561,"MN","IPP Non-CHP","--","--","--"
"Tuckasegee",2751,"NC","Electric Utility","--","--","--"
"Tuckertown Hydro",54897,"NC","IPP Non-CHP","--","--","--"
"Tucumcari",2469,"NM","Electric Utility","--","--","--"
"Tugalo",725,"GA","Electric Utility","--","--","--"
"Tulare Success Power Project",10222,"CA","IPP Non-CHP","--","--","--"
"Tule River",289,"CA","Electric Utility","--","--","--"
"Tulloch",416,"CA","Electric Utility","--","--","--"
"Tulsa",2965,"OK","Electric Utility","--","--","--"
"Tunnel",557,"CT","IPP Non-CHP","--","--","--"
"Tunnel 1 Power Project",50362,"OR","IPP Non-CHP","--","--","--"
"Turkey Point",621,"FL","Electric Utility","--","--","--"
"Turlock Lake",161,"CA","Electric Utility","--","--","--"
"Turner Shoals",2735,"NC","IPP Non-CHP","--","--","--"
"Turners Falls",6388,"MA","IPP Non-CHP","--","--","--"
"Turnkey Landfill Gas Recovery",54663,"NH","IPP Non-CHP","--","--","--"
"Tuscola Station",55245,"IL","IPP CHP","--","--","--"
"Tuxedo",2736,"NC","Electric Utility","--","--","--"
"Twin Branch",989,"IN","Electric Utility","--","--","--"
"Twin Bridges LFGTE",54925,"IN","Electric Utility","--","--","--"
"Twin Falls (ID)",821,"ID","Electric Utility","--","--","--"
"Twin Falls (MI)",1784,"MI","Electric Utility","--","--","--"
"Twin Falls Hydro",50827,"WA","IPP Non-CHP","--","--","--"
"Twin Lake Hills LLC",55568,"MN","IPP Non-CHP","--","--","--"
"Twin Reservoirs",50382,"WA","IPP Non-CHP","--","--","--"
"Two Harbors",2016,"MN","Electric Utility","--","--","--"
"Two Pine Landfill Gas Recovery",56523,"AR","IPP Non-CHP","--","--","--"
"Ty Cooke",3602,"TX","Electric Utility","--","--","--"
"Tyrone",1361,"KY","Electric Utility","--","--","--"
"U S Alliance Coosa Pines",54216,"AL","Industrial CHP","--","--","--"
"UCLA So Campus Cogen Project",52073,"CA","Commercial CHP","--","--","--"
"UMCP CHP Plant",56038,"MD","IPP CHP","--","--","--"
"US Borax",50115,"CA","Industrial CHP","--","--","--"
"US DOE Savannah River Site (D Area)",7652,"SC","Electric Utility","--","--","--"
"US Gypsum Oakfield",50203,"NY","Industrial CHP","--","--","--"
"UW Madison Charter Street Plant",54408,"WI","Commercial CHP","--","--","--"
"Ubly",1875,"MI","Electric Utility","--","--","--"
"Uintah",3704,"UT","Electric Utility","--","--","--"
"Unalakleet",6299,"AK","Electric Utility","--","--","--"
"Unalaska Power Module",7503,"AK","Electric Utility","--","--","--"
"Uncasville Mill",50801,"CT","Industrial CHP","--","--","--"
"Unifi Kinston LLC",10792,"NC","Industrial CHP","--","--","--"
"Union Carbide Seadrift Cogen",50150,"TX","Industrial CHP","--","--","--"
"Union Carbide South Charleston",50151,"WV","Industrial CHP","--","--","--"
"Union County Resource Recovery",50960,"NJ","IPP Non-CHP","--","--","--"
"Union Falls",50176,"NY","IPP Non-CHP","--","--","--"
"Union Power Station",55380,"AR","IPP Non-CHP","--","--","--"
"Union Valley",6612,"CA","Electric Utility","--","--","--"
"Unionville",6563,"MO","Electric Utility","--","--","--"
"Unionville City of",2164,"MO","Electric Utility","--","--","--"
"Unionville Hydro Project 2499 NY",50269,"NY","IPP Non-CHP","--","--","--"
"Unisea G 2",54422,"AK","Industrial Non-CHP","--","--","--"
"Unit 4",7015,"UT","Electric Utility","--","--","--"
"United Cogen",50104,"CA","Commercial CHP","--","--","--"
"United Health Care",7377,"MN","Electric Utility","--","--","--"
"United Hospital",7378,"MN","Electric Utility","--","--","--"
"Univ New Mexico Cogen Plant",50905,"NM","Commercial CHP","--","--","--"
"Univ of Calif Santa Cruz Cogeneration",50064,"CA","Commercial CHP","--","--","--"
"Univ of Massachusetts Medical Center",50087,"MA","Commercial CHP","--","--","--"
"Univ of NC Chapel Hill Cogen Facility",54276,"NC","Commercial CHP","--","--","--"
"Univ of Oregon Central Power Station",54950,"OR","Commercial CHP","--","--","--"
"Univ of San Francisco Cogen",50089,"CA","Commercial CHP","--","--","--"
"University Park North",55640,"IL","IPP Non-CHP","--","--","--"
"University Park South",55250,"IL","IPP Non-CHP","--","--","--"
"University of Alaska Fairbanks",50711,"AK","Commercial CHP","--","--","--"
"University of Arizona - Biosphere 2",54594,"AZ","Commercial Non-CHP","--","--","--"
"University of Colorado",54372,"CO","Commercial CHP","--","--","--"
"University of Florida",7345,"FL","Electric Utility","--","--","--"
"University of Illinois Abbott Power Plt",54780,"IL","Commercial CHP","--","--","--"
"University of Illinois Cogen Facility",54044,"IL","Commercial CHP","--","--","--"
"University of Iowa Main Power Plant",54775,"IA","Commercial CHP","--","--","--"
"University of Michigan",50431,"MI","IPP CHP","--","--","--"
"University of Northern Iowa",50088,"IA","Commercial CHP","--","--","--"
"University of Notre Dame",50366,"IN","Commercial CHP","--","--","--"
"University of Oklahoma",50307,"OK","Commercial CHP","--","--","--"
"University of Tennessee Steam Plant",55036,"TN","Commercial CHP","--","--","--"
"University of Texas at Dallas",54607,"TX","Commercial CHP","--","--","--"
"University of Texas at San Antonio",54606,"TX","Commercial CHP","--","--","--"
"University of Washington Power Plant",54809,"WA","Commercial CHP","--","--","--"
"Upper Androscoggin",54202,"ME","IPP Non-CHP","--","--","--"
"Upper Baker",3861,"WA","Electric Utility","--","--","--"
"Upper Barker",52171,"ME","IPP Non-CHP","--","--","--"
"Upper Beaver",3643,"UT","Electric Utility","--","--","--"
"Upper Dawson",489,"CA","Electric Utility","--","--","--"
"Upper Falls",9096,"WA","Electric Utility","--","--","--"
"Upper Gorge",407,"CA","Electric Utility","--","--","--"
"Upper Malad",823,"ID","Electric Utility","--","--","--"
"Upper Mechanicville",625,"NY","Electric Utility","--","--","--"
"Upper Molina",521,"CO","Electric Utility","--","--","--"
"Upper Power Plant",844,"ID","Electric Utility","--","--","--"
"Upper Rock Energy Partners LLC",55764,"IL","IPP Non-CHP","--","--","--"
"Upper Salmon A",822,"ID","Electric Utility","--","--","--"
"Upper Salmon B",7079,"ID","Electric Utility","--","--","--"
"Upper Sterling",7474,"IL","Electric Utility","--","--","--"
"Upriver Dam Hydro Plant",50380,"WA","Commercial Non-CHP","--","--","--"
"Urquhart",3295,"SC","Electric Utility","--","--","--"
"Utility Plants Section",50308,"AK","Commercial CHP","--","--","--"
"V C Summer",6127,"SC","Electric Utility","--","--","--"
"V H Braunig",3612,"TX","Electric Utility","--","--","--"
"VC Porterdale Hydroelectric",50242,"GA","IPP Non-CHP","--","--","--"
